symbol,exchange,date,source,open,high,low,close,volume,reason,resolution
1456,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,13.350000381469727,13.350000381469727,13.350000381469727,13.350000381469727,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1457,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1459,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,15.533332824707031,15.533332824707031,15.533332824707031,15.533332824707031,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1460,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,7.170000076293945,7.170000076293945,7.170000076293945,7.170000076293945,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1463,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,18.0,18.0,18.0,18.0,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1464,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1465,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,12.75,12.75,12.75,12.75,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1466,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,16.850000381469727,16.850000381469727,16.850000381469727,16.850000381469727,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1467,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,8.40999984741211,8.40999984741211,8.40999984741211,8.40999984741211,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1468,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1469,TWSE,2018-03-31,PROCESSED_PRE_V3_UNKNOWN,13.9,13.95,13.9,13.9,8000.0,A_TRADING_CALENDAR_MISSING_LEGAL_SESSION,ADD_VERIFIED_OFFICIAL_SESSION
1470,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,21.5,21.5,21.5,21.5,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1471,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1472,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,88.5,88.5,88.5,88.5,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1473,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1474,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,10.5,10.5,10.5,10.5,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1475,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,27.299999237060547,27.299999237060547,27.299999237060547,27.299999237060547,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1476,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,335.0,335.0,335.0,335.0,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1477,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,222.5,222.5,222.5,222.5,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1503,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,221.5,221.5,221.5,221.5,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1504,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,67.5,67.5,67.5,67.5,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1506,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1507,TWSE,2018-03-31,PROCESSED_PRE_V3_UNKNOWN,55.6,56.6,55.6,56.4,119530.0,A_TRADING_CALENDAR_MISSING_LEGAL_SESSION,ADD_VERIFIED_OFFICIAL_SESSION
1507,TWSE,2018-12-22,PROCESSED_PRE_V3_UNKNOWN,59.1,59.3,59.0,59.2,55241.0,A_TRADING_CALENDAR_MISSING_LEGAL_SESSION,ADD_VERIFIED_OFFICIAL_SESSION
1507,TWSE,2019-09-09,PROCESSED_PRE_V3_UNKNOWN,64.5,64.5,64.4,64.5,6755.0,A_TRADING_CALENDAR_MISSING_LEGAL_SESSION,ADD_VERIFIED_OFFICIAL_SESSION
1507,TWSE,2021-04-06,PROCESSED_PRE_V3_UNKNOWN,60.1,60.5,60.1,60.5,111765.0,A_TRADING_CALENDAR_MISSING_LEGAL_SESSION,ADD_VERIFIED_OFFICIAL_SESSION
1512,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,7.079999923706055,7.079999923706055,7.079999923706055,7.079999923706055,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1513,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,168.5,168.5,168.5,168.5,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1514,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,120.09803771972656,120.09803771972656,120.09803771972656,120.09803771972656,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1515,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,40.150001525878906,40.150001525878906,40.150001525878906,40.150001525878906,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
