symbol,name,exchange,listing_date,registration,industry_code,preferred_shares,source,instrument_type,is_ky,point_in_time_complete,is_suspended,is_disposition,is_full_cash_delivery,snapshot_date
3296,勝德,TWSE,2007-12-31,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3305,昇貿,TWSE,2008-07-10,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3308,聯德,TWSE,2008-03-12,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3311,閎暉,TWSE,2004-03-08,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3312,弘憶股,TWSE,2010-12-29,－,29,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3321,同泰,TWSE,2015-12-15,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3338,泰碩,TWSE,2013-12-13,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3346,麗清,TWSE,2016-12-19,－,12,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3356,奇偶,TWSE,2005-03-28,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3376,新日興,TWSE,2007-12-31,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3380,明泰,TWSE,2004-12-20,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3406,玉晶光,TWSE,2005-12-20,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3413,京鼎,TWSE,2015-07-28,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3416,融程電,TWSE,2015-01-23,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3419,譁裕,TWSE,2008-01-21,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3432,台端,TWSE,2010-12-30,－,28,6230000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3437,榮創,TWSE,2014-07-09,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3443,創意,TWSE,2006-11-03,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3447,展達,TWSE,2022-12-15,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3450,聯鈞,TWSE,2006-04-12,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3481,群創,TWSE,2006-10-24,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3494,誠研,TWSE,2007-12-13,－,25,40800000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3501,維熹,TWSE,2007-09-20,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3504,揚明光,TWSE,2007-01-26,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3515,華擎,TWSE,2007-11-08,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3518,柏騰,TWSE,2007-11-28,－,31,8900000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3528,安馳,TWSE,2016-05-18,－,29,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3530,晶相光,TWSE,2018-07-16,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3532,台勝科,TWSE,2007-12-10,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3533,嘉澤,TWSE,2007-12-10,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3535,晶彩科,TWSE,2008-01-31,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3543,州巧,TWSE,2020-04-15,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3545,敦泰,TWSE,2007-07-03,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3550,聯穎,TWSE,2010-11-10,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3557,嘉威,TWSE,2008-02-27,－,38,12316671,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3563,牧德,TWSE,2019-04-02,－,26,14759800,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3576,聯合再生,TWSE,2009-01-12,－,26,258633452,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3583,辛耘,TWSE,2013-03-12,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3588,通嘉,TWSE,2009-08-14,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3591,艾笛森,TWSE,2010-11-12,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3592,瑞鼎,TWSE,2022-01-07,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3593,力銘,TWSE,2009-03-16,－,28,23000000,TWSE t187ap03_L,stock,False,False,False,False,True,2026-08-21
3596,智易,TWSE,2009-03-11,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3605,宏致,TWSE,2009-03-26,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3607,谷崧,TWSE,2009-10-28,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3617,碩天,TWSE,2009-12-23,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3622,洋華,TWSE,2009-03-25,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3645,達邁,TWSE,2011-10-05,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3652,精聯,TWSE,2022-09-21,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3653,健策,TWSE,2009-11-18,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3661,世芯-KY,TWSE,2014-10-28,KY 開曼群島,24,2761862,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
3665,貿聯-KY,TWSE,2011-04-21,KY 開曼群島,31,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
3669,圓展,TWSE,2011-08-25,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3673,TPK-KY,TWSE,2010-10-29,KY 開曼群島,26,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
3679,新至陞,TWSE,2011-10-05,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3686,達能,TWSE,2010-07-20,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3694,海華,TWSE,2011-05-03,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3701,大眾控,TWSE,2004-08-30,－,25,21000000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3702,大聯大,TWSE,2005-11-09,－,29,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3703,欣陸,TWSE,2010-04-08,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3704,合勤控,TWSE,2010-08-16,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3705,永信,TWSE,2011-01-03,－,22,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3706,神達,TWSE,2013-09-12,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3708,上緯投控,TWSE,2016-08-31,－,35,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3711,日月光投控,TWSE,2018-04-30,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3712,永崴投控,TWSE,2018-10-01,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3714,富采,TWSE,2021-01-06,－,26,70000000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3715,定穎投控,TWSE,2022-08-25,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3716,中化控股,TWSE,2024-09-02,－,22,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
3717,聯嘉投控,TWSE,2025-08-15,－,12,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4104,佳醫,TWSE,2007-12-31,－,22,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4106,雃博,TWSE,2004-11-08,－,22,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4108,懷特,TWSE,2008-07-16,－,22,12861429,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4119,旭富,TWSE,2004-01-07,－,22,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4133,亞諾法,TWSE,2009-12-28,－,22,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4137,麗豐-KY,TWSE,2013-11-27,KY 開曼群島,22,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4142,國光生,TWSE,2012-05-03,－,22,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4148,全宇生技-KY,TWSE,2017-06-08,KY 開曼群島,22,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4155,訊映,TWSE,2017-12-05,－,22,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4164,承業醫,TWSE,2012-10-24,－,22,4722000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4169,泰宗,TWSE,2026-04-08,－,22,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4178,永笙-KY,TWSE,2026-04-30,KY 開曼群島,22,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4190,佐登-KY,TWSE,2015-10-21,KY 開曼群島,22,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4195,基米-創,TWSE,2026-05-11,－,22,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4306,炎洲,TWSE,2008-01-21,－,03,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4414,如興,TWSE,2004-09-06,－,04,50156488,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4426,利勤,TWSE,2011-12-16,－,04,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4438,廣越,TWSE,2016-10-18,－,04,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4439,冠星-KY,TWSE,2019-12-05,KY 開曼群島,04,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4440,宜新實業,TWSE,2021-10-25,－,04,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4441,振大環球,TWSE,2025-09-09,－,04,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4526,東台,TWSE,2003-09-15,－,05,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4532,瑞智,TWSE,2003-08-04,－,05,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4536,拓凱,TWSE,2013-10-09,－,37,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4540,全球傳動,TWSE,2018-08-15,－,05,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4545,銘鈺,TWSE,2016-01-06,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4551,智伸科,TWSE,2015-08-10,－,12,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4552,力達-KY,TWSE,2016-07-20,KY 開曼群島,05,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4555,氣立,TWSE,2015-10-27,－,05,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4557,永新-KY,TWSE,2015-10-12,KY 開曼群島,12,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4560,強信-KY,TWSE,2017-05-26,KY 開曼群島,05,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4562,穎漢,TWSE,2017-08-21,－,05,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4564,元翎,TWSE,2019-03-07,－,05,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4566,時碩工業,TWSE,2018-02-05,－,05,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4569,六方科-KY,TWSE,2023-07-31,KY 開曼群島,12,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4571,鈞興-KY,TWSE,2019-09-17,KY 開曼群島,05,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4572,駐龍,TWSE,2019-09-10,－,05,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4576,大銀微系統,TWSE,2019-09-04,－,05,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4581,光隆精密-KY,TWSE,2020-03-09,KY 開曼群島,12,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4582,聚恆-創,TWSE,2026-05-22,－,35,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4583,台灣精銳,TWSE,2022-05-09,－,05,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4585,達明,TWSE,2025-09-26,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4588,玖鼎電力,TWSE,2024-01-29,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4590,富田-創,TWSE,2026-01-29,－,05,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4720,德淵,TWSE,2015-06-24,－,21,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4722,國精化,TWSE,2012-08-15,－,21,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4736,泰博,TWSE,2023-12-22,－,22,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4737,華廣,TWSE,2010-12-23,－,22,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4739,康普,TWSE,2017-09-08,－,21,3150000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4746,台耀,TWSE,2011-03-01,－,22,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4755,三福化,TWSE,2013-11-27,－,21,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4763,材料*-KY,TWSE,2015-11-09,KY 開曼群島,21,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4764,雙鍵,TWSE,2018-01-04,－,21,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4766,南寶,TWSE,2018-11-28,－,21,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4770,上品,TWSE,2021-12-22,－,21,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4771,望隼,TWSE,2024-03-18,－,22,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4807,日成-KY,TWSE,2017-06-26,KY 開曼群島,18,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4904,遠傳,TWSE,2005-08-24,－,27,93440600,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4906,正文,TWSE,2003-06-30,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4912,聯德控股-KY,TWSE,2015-05-21,KY 開曼群島,28,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4915,致伸,TWSE,2012-10-05,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4916,事欣科,TWSE,2013-11-21,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4919,新唐,TWSE,2010-09-27,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4927,泰鼎-KY,TWSE,2015-09-08,KY 開曼群島,28,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4930,燦星網,TWSE,2010-06-21,－,06,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4934,太極,TWSE,2011-08-16,－,26,14023475,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4935,茂林-KY,TWSE,2011-07-28,KY 開曼群島,26,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4938,和碩,TWSE,2010-06-24,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4942,嘉彰,TWSE,2011-06-27,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4943,康控-KY,TWSE,2016-11-11,KY 開曼群島,28,47655676,TWSE t187ap03_L,stock,True,False,False,False,True,2026-08-21
4949,有成精密,TWSE,2024-05-09,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4952,凌通,TWSE,2011-11-01,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4956,光鋐,TWSE,2011-10-24,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4958,臻鼎-KY,TWSE,2011-12-26,KY 開曼群島,28,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4960,誠美材,TWSE,2011-10-24,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4961,天鈺,TWSE,2018-10-17,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4967,十銓,TWSE,2019-01-14,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4968,立積,TWSE,2015-11-13,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4976,佳凌,TWSE,2012-11-20,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4977,眾達-KY,TWSE,2013-11-20,KY 開曼群島,27,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
4989,榮科,TWSE,2018-06-28,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4994,傳奇,TWSE,2013-12-25,－,30,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
4999,鑫禾,TWSE,2013-06-03,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5007,三星,TWSE,2011-09-16,－,10,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5203,訊連,TWSE,2004-09-27,－,30,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5215,科嘉-KY,TWSE,2011-12-26,KY 開曼群島,25,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
5222,全訊,TWSE,2021-10-25,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5225,東科-KY,TWSE,2012-11-05,KY 開曼群島,31,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
5234,達興材料,TWSE,2012-07-16,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5236,凌陽創新,TWSE,2026-07-16,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5243,乙盛-KY,TWSE,2013-11-25,KY 開曼群島,26,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
5244,弘凱,TWSE,2022-01-19,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5258,虹堡,TWSE,2016-12-30,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5269,祥碩,TWSE,2012-12-12,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5283,禾聯碩,TWSE,2019-05-24,－,06,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5284,jpp-KY,TWSE,2017-03-09,KY 開曼群島,20,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
5285,界霖,TWSE,2014-02-25,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5288,豐祥-KY,TWSE,2014-09-25,KY 開曼群島,05,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
5292,華懋,TWSE,2023-11-21,－,35,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5306,桂盟,TWSE,2022-03-08,－,37,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5388,中磊,TWSE,2007-12-03,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5434,崇越,TWSE,2003-08-25,－,29,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5469,瀚宇博,TWSE,2003-08-25,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5471,松翰,TWSE,2003-08-25,－,24,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5484,慧友,TWSE,2003-08-25,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5515,建國,TWSE,2003-10-06,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5519,隆大,TWSE,2014-02-10,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5521,工信,TWSE,2012-12-18,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5522,遠雄,TWSE,2007-08-06,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5525,順天,TWSE,2004-11-26,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5531,鄉林,TWSE,2005-01-31,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5533,皇鼎,TWSE,2008-04-30,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5534,長虹,TWSE,2004-05-24,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5538,東明-KY,TWSE,2013-12-16,KY 開曼群島,10,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
5546,永固-KY,TWSE,2020-05-20,KY 開曼群島,14,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
5607,遠雄港,TWSE,2004-12-02,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5608,四維航,TWSE,2003-08-25,－,15,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5706,鳳凰,TWSE,2011-10-21,－,16,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5871,中租-KY,TWSE,2011-12-13,KY 開曼群島,20,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
5876,上海商銀,TWSE,2018-10-19,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5880,合庫金,TWSE,2011-12-01,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
5906,台南-KY,TWSE,2011-10-24,KY 開曼群島,18,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
5907,大洋-KY,TWSE,2012-06-06,KY 開曼群島,18,0,TWSE t187ap03_L,stock,True,False,False,False,False,2026-08-21
6005,群益證,TWSE,2005-11-21,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6024,群益期,TWSE,2017-10-16,－,17,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6108,競國,TWSE,2008-12-30,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6112,邁達特,TWSE,2003-08-04,－,30,66000000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6115,鎰勝,TWSE,2004-07-19,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6116,彩晶,TWSE,2004-09-06,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6117,迎廣,TWSE,2003-08-25,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6120,達運,TWSE,2006-09-13,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6128,上福,TWSE,2003-06-16,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6133,金橋,TWSE,2003-08-15,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6136,富爾特,TWSE,2003-08-25,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6139,亞翔,TWSE,2003-08-25,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6141,柏承,TWSE,2003-10-22,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6142,友勁,TWSE,2003-08-04,－,27,101100000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6152,百一,TWSE,2009-12-08,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6153,嘉聯益,TWSE,2008-01-21,－,28,88826433,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6155,鈞寶,TWSE,2006-08-18,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6164,華興,TWSE,2008-10-21,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6165,浪凡,TWSE,2003-08-04,－,36,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6166,凌華,TWSE,2004-11-08,－,25,14707559,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6168,宏齊,TWSE,2003-08-25,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6176,瑞儀,TWSE,2007-05-15,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6177,達麗,TWSE,2013-08-01,－,14,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6183,關貿,TWSE,2011-12-01,－,30,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6184,大豐電,TWSE,2005-02-15,－,20,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6189,豐藝,TWSE,2004-05-24,－,29,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6191,精成科,TWSE,2007-10-19,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6192,巨路,TWSE,2004-09-27,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6196,帆宣,TWSE,2004-05-24,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6197,佳必琪,TWSE,2004-11-08,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6201,亞弘電,TWSE,2004-09-27,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6202,盛群,TWSE,2004-09-27,－,24,4220000,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6205,詮欣,TWSE,2008-01-21,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6206,飛捷,TWSE,2004-08-03,－,25,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6209,今國光,TWSE,2004-11-08,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6213,聯茂,TWSE,2008-01-21,－,28,0,TWSE t187ap03_L,stock,False,False,False,True,False,2026-08-21
6214,精誠,TWSE,2010-12-30,－,30,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6215,和椿,TWSE,2007-12-31,－,31,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6216,居易,TWSE,2004-09-27,－,27,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6224,聚鼎,TWSE,2009-09-17,－,28,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
6225,天瀚,TWSE,2004-09-27,－,26,20825395,TWSE t187ap03_L,stock,False,False,False,True,True,2026-08-21
6226,光鼎,TWSE,2008-11-10,－,26,0,TWSE t187ap03_L,stock,False,False,False,False,False,2026-08-21
