TP,LowPosition,MRProbability,Return,CAGR,Max Drawdown,Sharpe,Win Rate,Profit Factor,Average Holding,Capital Utilization,Trade Count
0.1,0.3,0.65,-0.07324668807230217,-0.009923082386438353,-0.41248813835938025,-0.05714136472711512,0.625,0.7173216106202478,55.21875,0.11306018046644661,32
0.12,0.3,0.65,0.013951651141749233,0.0018180972910419868,-0.3219479218206628,0.06549749685637775,0.6129032258064516,1.0605457318158062,56.483870967741936,0.10172375976294387,31
0.15,0.3,0.65,-0.011532869253731093,-0.001519612093920708,-0.38232919158666445,0.03468262187572426,0.48148148148148145,0.9475629976282695,65.25925925925925,0.10787969497174522,27
0.2,0.3,0.65,-0.04449653538306897,-0.0059495831309346325,-0.3510320702575238,-0.01273519271374205,0.375,0.8030608530251767,76.25,0.11193349042156932,24
0.05,0.3,0.7,0.06926716382268361,0.008819018724897099,-0.2903580049693395,0.13559289716602768,0.8156424581005587,1.0812358028893991,26.960893854748605,0.2597828220208147,179
0.08,0.3,0.7,0.05292776218434003,0.006784444589897687,-0.3689202967547621,0.1222176980314243,0.8,1.2915699610161329,42.457142857142856,0.08782977220335508,35
0.1,0.3,0.7,-0.06635376369497958,-0.00896076508720589,-0.3755192561716948,-0.0662842565201593,0.6774193548387096,0.7489343260426626,50.45161290322581,0.09808453082737484,31
0.12,0.3,0.7,-0.015551127819679933,-0.00205269231897498,-0.28084016966393976,0.012080705429117778,0.6551724137931034,0.9428240941773516,51.86206896551724,0.08795978069626424,29
0.15,0.3,0.7,-0.015329519107251555,-0.002023243497548677,-0.3933728519880795,0.026019018722766876,0.56,0.9345120807014297,60.52,0.09396202047176591,25
0.2,0.3,0.7,-0.037878173362713374,-0.005049603794459401,-0.38007766937819876,-0.002709417555546129,0.5,0.8671783671460723,64.95833333333333,0.10524931963781355,24
0.05,0.3,0.75,0.2111344602337879,0.02543156021184978,-0.2584017237777003,0.2834328453505004,0.8520710059171598,1.3077224178967262,22.828402366863905,0.20336429709822038,169
0.08,0.3,0.75,0.09121131789957304,0.011509405156753028,-0.28410642189451807,0.19068934778678956,0.8378378378378378,1.5075486019320015,35.5945945945946,0.0744704898771369,37
0.1,0.3,0.75,-0.05432175481571355,-0.007295678409372175,-0.3481166589031063,-0.04237904025972985,0.7037037037037037,0.7916456983968221,51.888888888888886,0.08774190573651246,27
0.12,0.3,0.75,0.019965951051497344,0.002595147974045142,-0.3542112479714634,0.0762073617374743,0.6428571428571429,1.0851600116959577,53.25,0.09246349499415121,28
0.15,0.3,0.75,-0.09817290163631276,-0.01345573754328333,-0.32611585710177937,-0.1331413369068772,0.4782608695652174,0.6365078720553357,62.65217391304348,0.08890162074028943,23
0.2,0.3,0.75,-0.11408592752607771,-0.015755635463660767,-0.375718279911198,-0.12886448087885838,0.42857142857142855,0.6069945602472632,67.85714285714286,0.09831333963890584,21
