symbol,security_type,exchange,name,category,unit,trading_suspended,disposition_level,attention_flag,settlement_type,reference,update_date,source,retrieved_at
3537,STK,OTC,堡達,28,1000.0,False,0.0,False,0,56.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.273940
3540,STK,OTC,曜越,25,1000.0,False,0.0,False,0,20.15,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.273940
3541,STK,OTC,西柏,31,1000.0,False,0.0,False,0,21.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.273940
3546,STK,OTC,宇峻,32,1000.0,False,0.0,False,0,71.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.273940
3548,STK,OTC,兆利,28,1000.0,False,0.0,False,0,74.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.273940
3551,STK,OTC,世禾,35,1000.0,False,0.0,False,0,173.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.273940
3552,STK,OTC,同致,31,1000.0,False,0.0,False,0,45.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.273940
3555,STK,OTC,博士旺,24,1000.0,False,0.0,False,0,160.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.275498
3556,STK,OTC,禾瑞亞,24,1000.0,False,0.0,False,0,61.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.275894
3558,STK,OTC,神準,27,1000.0,False,0.0,False,0,123.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.275894
3564,STK,OTC,其陽,27,1000.0,False,0.0,False,0,46.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.275894
3567,STK,OTC,逸昌,24,1000.0,False,0.0,False,0,25.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.275894
3570,STK,OTC,大塚,30,1000.0,False,0.0,False,0,162.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.276904
3577,STK,OTC,泓格,25,1000.0,False,0.0,False,0,119.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.276904
3580,STK,OTC,友威科,31,1000.0,False,0.0,False,0,77.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.276904
3581,STK,OTC,博磊,24,1000.0,False,0.0,False,0,105.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.276904
3587,STK,OTC,閎康,31,1000.0,False,0.0,False,0,251.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.276904
3594,STK,OTC,磐儀,25,1000.0,False,0.0,False,0,50.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.276904
3597,STK,OTC,映興,28,1000.0,False,0.0,False,0,26.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.278666
3609,STK,OTC,三一東林,28,1000.0,False,0.0,False,0,24.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.278666
3611,STK,OTC,鼎翰,25,1000.0,False,0.0,False,0,188.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.279702
3615,STK,OTC,安可,26,1000.0,False,0.0,False,0,36.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.279702
3623,STK,OTC,富晶通,26,1000.0,False,0.0,False,0,21.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.280222
3624,STK,OTC,光頡,28,1000.0,False,0.0,False,0,89.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.280222
3625,STK,OTC,西勝,25,1000.0,False,0.0,False,1,12.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.280222
3628,STK,OTC,盈正,31,1000.0,False,0.0,False,0,68.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.280746
3629,STK,OTC,地心引力,32,1000.0,False,0.0,False,2,13.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.280746
3630,STK,OTC,新鉅科,26,1000.0,False,0.0,False,0,25.15,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.280746
3631,STK,OTC,晟楠,28,1000.0,False,0.0,False,0,41.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.280746
3632,STK,OTC,研勤,27,1000.0,False,0.0,False,2,7.19,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.281764
3646,STK,OTC,艾恩特,28,1000.0,False,0.0,False,0,23.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.281764
3663,STK,OTC,鑫科,31,1000.0,False,0.0,False,0,61.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.281764
3664,STK,OTC,安瑞-KY,27,1000.0,False,0.0,False,2,6.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.282284
3666,STK,OTC,光耀,26,1000.0,False,0.0,False,0,25.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.282284
3672,STK,OTC,康聯訊,27,1000.0,False,0.0,False,0,12.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.282284
3675,STK,OTC,德微,24,1000.0,False,0.0,False,0,276.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.282284
3680,STK,OTC,家登,24,1000.0,False,0.0,False,0,461.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.283310
3684,STK,OTC,榮昌,27,1000.0,False,0.0,False,0,53.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.283310
3685,STK,OTC,元創精密,05,1000.0,False,0.0,False,0,36.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.283310
3687,STK,OTC,歐買尬,36,1000.0,False,0.0,False,0,65.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.283310
3689,STK,OTC,湧德,28,1000.0,False,0.0,False,0,106.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.283310
3691,STK,OTC,碩禾,26,1000.0,False,0.0,False,0,101.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.283310
3693,STK,OTC,營邦,25,1000.0,False,0.0,False,0,508.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.283310
3707,STK,OTC,漢磊,24,1000.0,False,0.0,False,0,61.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.284907
3709,STK,OTC,鑫聯大投控,25,1000.0,False,0.0,False,0,68.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.284907
3710,STK,OTC,連展投控,28,1000.0,False,0.0,False,1,5.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.284907
3713,STK,OTC,新晶投控,35,1000.0,False,0.0,False,0,14.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.284907
4102,STK,OTC,永日,22,1000.0,False,0.0,False,0,18.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.284907
4105,STK,OTC,東洋,22,1000.0,False,0.0,False,0,77.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.284907
4107,STK,OTC,邦特,22,1000.0,False,0.0,False,0,114.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.286428
4109,STK,OTC,加捷生醫,22,1000.0,False,0.0,False,0,11.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.286428
4111,STK,OTC,濟生,22,1000.0,False,0.0,False,0,30.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.286428
4113,STK,OTC,聯上,14,1000.0,False,0.0,False,0,14.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.286989
4114,STK,OTC,健喬,22,1000.0,False,0.0,False,0,30.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.286989
4116,STK,OTC,明基醫,22,1000.0,False,0.0,False,0,39.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.287508
4120,STK,OTC,友華,22,1000.0,False,0.0,False,0,47.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.287508
4121,STK,OTC,優盛,22,1000.0,False,0.0,False,0,13.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.287508
4123,STK,OTC,晟德,22,1000.0,False,0.0,False,0,32.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.287508
4126,STK,OTC,太醫,22,1000.0,False,0.0,False,0,77.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.287508
4127,STK,OTC,天良,22,1000.0,False,0.0,False,0,88.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.287508
4128,STK,OTC,中天,22,1000.0,False,0.0,False,0,15.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.289043
4129,STK,OTC,聯合,22,1000.0,False,0.0,False,0,87.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.289043
4131,STK,OTC,浩泰,22,1000.0,False,0.0,False,0,32.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.289043
4138,STK,OTC,曜亞,22,1000.0,False,0.0,False,0,51.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.289043
4139,STK,OTC,馬光-KY,22,1000.0,False,0.0,False,0,37.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.289043
4147,STK,OTC,中裕,22,1000.0,False,0.0,False,0,62.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.289043
4153,STK,OTC,鈺緯,22,1000.0,False,0.0,False,0,33.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.289043
4154,STK,OTC,樂威科-KY,20,1000.0,False,0.0,False,0,11.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.290625
4157,STK,OTC,太景*-KY,22,1000.0,False,0.0,False,0,8.77,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.290625
4160,STK,OTC,訊聯基因,22,1000.0,False,0.0,False,0,39.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.290625
4161,STK,OTC,聿新科,22,1000.0,False,0.0,False,0,22.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.291748
4162,STK,OTC,智擎,22,1000.0,False,0.0,False,0,58.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.291748
4163,STK,OTC,鐿鈦,22,1000.0,False,0.0,False,0,145.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.292256
4166,STK,OTC,友霖,22,1000.0,False,0.0,False,0,24.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.292256
4167,STK,OTC,松瑞藥,22,1000.0,False,0.0,False,0,19.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.292256
4168,STK,OTC,醣聯,22,1000.0,False,0.0,False,0,22.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.292256
4171,STK,OTC,瑞基,33,1000.0,False,0.0,False,0,17.15,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.292256
4173,STK,OTC,久裕,22,1000.0,False,0.0,False,0,17.35,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.293785
4174,STK,OTC,浩鼎,22,1000.0,False,0.0,False,0,25.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.293785
4175,STK,OTC,杏一,22,1000.0,False,0.0,False,0,50.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.293785
4183,STK,OTC,福永生技,22,1000.0,False,0.0,False,0,14.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.293785
4188,STK,OTC,安克,22,1000.0,False,0.0,False,0,10.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.293785
4192,STK,OTC,杏國,22,1000.0,False,0.0,False,0,19.45,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.293785
4198,STK,OTC,欣大健康,22,1000.0,False,0.0,False,0,41.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.295416
4205,STK,OTC,中華食,02,1000.0,False,0.0,False,0,69.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.295416
4207,STK,OTC,環泰,02,1000.0,False,0.0,False,0,20.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.295416
4303,STK,OTC,信立,03,1000.0,False,0.0,False,0,48.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.295416
4304,STK,OTC,勝昱,03,1000.0,False,0.0,False,0,21.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.295416
4305,STK,OTC,世坤,03,1000.0,False,0.0,False,0,43.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.295416
4401,STK,OTC,東隆興,04,1000.0,False,0.0,False,0,14.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.296980
4402,STK,OTC,郡都開發,04,1000.0,False,0.0,False,0,15.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.296980
4406,STK,OTC,新昕纖,04,1000.0,False,0.0,False,0,10.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.298092
4413,STK,OTC,飛寶企業,04,1000.0,False,0.0,False,0,19.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.298092
4416,STK,OTC,三圓,14,1000.0,False,0.0,False,0,12.35,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.298092
4417,STK,OTC,金洲,04,1000.0,False,0.0,False,0,47.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.298092
4419,STK,OTC,皇家美食,16,1000.0,False,0.0,False,0,46.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.298092
4420,STK,OTC,光明,04,1000.0,False,0.0,False,0,36.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.298092
4430,STK,OTC,耀億,20,1000.0,False,0.0,False,0,18.95,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.301446
4432,STK,OTC,銘旺實,04,1000.0,False,0.0,False,0,15.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.302555
4433,STK,OTC,興采,04,1000.0,False,0.0,False,0,19.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.302555
4442,STK,OTC,竣邦-KY,04,1000.0,False,0.0,False,0,51.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.302555
4502,STK,OTC,健信,05,1000.0,False,0.0,False,0,15.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.302555
4503,STK,OTC,金雨,05,1000.0,False,0.0,False,0,24.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.302555
4506,STK,OTC,崇友,05,1000.0,False,0.0,False,0,122.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.304142
4510,STK,OTC,高鋒,05,1000.0,False,0.0,False,0,46.15,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.304142
4513,STK,OTC,福裕,05,1000.0,False,0.0,False,0,16.45,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.304142
4523,STK,OTC,永彰,05,1000.0,False,0.0,False,0,24.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.304678
4527,STK,OTC,方土霖,05,1000.0,False,0.0,False,0,40.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.304678
4528,STK,OTC,江興鍛,05,1000.0,False,0.0,False,0,15.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.304678
4529,STK,OTC,淳紳,20,1000.0,False,0.0,False,2,3.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.304678
4530,STK,OTC,宏易,16,1000.0,False,0.0,False,0,26.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.305713
4533,STK,OTC,協易機,05,1000.0,False,0.0,False,0,25.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.305713
4534,STK,OTC,慶騰,05,1000.0,False,0.0,False,0,30.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.305713
4535,STK,OTC,至興,05,1000.0,False,0.0,False,0,28.45,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.305713
4538,STK,OTC,大詠城,05,1000.0,False,0.0,False,0,17.25,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.305713
4541,STK,OTC,晟田,20,1000.0,False,0.0,True,0,67.6,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.305713
4542,STK,OTC,科嶠,28,1000.0,False,0.0,False,0,254.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.307246
4543,STK,OTC,萬在,05,1000.0,False,0.0,False,0,32.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.307246
4549,STK,OTC,桓達,05,1000.0,False,0.0,False,0,100.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.307246
4550,STK,OTC,長佳,05,1000.0,False,0.0,False,0,24.35,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.308323
4554,STK,OTC,橙的,31,1000.0,False,0.0,False,0,31.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.308323
4556,STK,OTC,旭然,20,1000.0,False,0.0,False,0,76.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.308831
4558,STK,OTC,寶緯,05,1000.0,False,0.0,False,0,16.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.308831
4561,STK,OTC,健椿,05,1000.0,False,0.0,False,0,47.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.308831
4563,STK,OTC,百德,05,1000.0,False,0.0,False,0,39.45,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.308831
4568,STK,OTC,科際精密,05,1000.0,False,0.0,False,0,39.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.308831
4577,STK,OTC,達航科技,31,1000.0,False,0.0,False,0,76.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.310377
4580,STK,OTC,捷流閥業,05,1000.0,False,0.0,False,0,78.8,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.310377
4584,STK,OTC,君帆,05,1000.0,False,0.0,False,0,39.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.310377
4609,STK,OTC,唐鋒,38,1000.0,False,0.0,False,2,4.57,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.310377
4702,STK,OTC,中美實,38,1000.0,False,0.0,False,0,9.77,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.311902
4706,STK,OTC,大恭,21,1000.0,False,0.0,False,0,32.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.311902
4707,STK,OTC,磐亞,21,1000.0,False,0.0,False,0,31.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.311902
4711,STK,OTC,永純,21,1000.0,False,0.0,False,0,16.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.311902
4714,STK,OTC,永捷,21,1000.0,False,0.0,False,0,10.45,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.311902
4716,STK,OTC,大立,21,1000.0,False,0.0,False,0,16.85,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.311902
4721,STK,OTC,美琪瑪,21,1000.0,False,0.0,True,0,73.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.311902
4726,STK,OTC,永昕,22,1000.0,False,0.0,False,0,24.3,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.313620
4728,STK,OTC,雙美,22,1000.0,False,0.0,False,0,395.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.314415
4729,STK,OTC,熒茂,26,1000.0,False,0.0,False,0,18.9,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.314926
4735,STK,OTC,豪展,22,1000.0,False,0.0,False,0,39.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.314926
4741,STK,OTC,泓瀚,21,1000.0,False,0.0,False,0,41.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.315953
4743,STK,OTC,合一,22,1000.0,False,0.0,False,0,47.35,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.316481
4744,STK,OTC,皇將,22,1000.0,False,0.0,False,0,28.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.316481
4745,STK,OTC,合富-KY,22,1000.0,False,0.0,False,0,11.7,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.317551
4747,STK,OTC,強生,22,1000.0,False,,False,,53.0,2026-08-19,Shioaji authenticated contract info,2026-08-21 04:31:41.317551
4749,STK,OTC,新應材,24,1000.0,False,0.0,False,0,759.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.319279
4754,STK,OTC,國碳科,21,1000.0,False,0.0,False,0,38.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.319279
4760,STK,OTC,勤凱,31,1000.0,False,0.0,False,0,250.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.319815
4767,STK,OTC,誠泰科技,21,1000.0,False,0.0,False,0,27.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.319815
4768,STK,OTC,晶呈科技,21,1000.0,False,0.0,False,0,298.0,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.319815
4772,STK,OTC,台特化,21,1000.0,False,0.0,False,0,247.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.320841
4806,STK,OTC,桂田文創,32,1000.0,False,0.0,False,0,8.95,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.546790
4903,STK,OTC,聯光通,27,1000.0,False,0.0,False,0,34.55,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.546790
4905,STK,OTC,台聯電,22,1000.0,False,0.0,False,0,90.2,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.546790
4907,STK,OTC,富宇,14,1000.0,False,0.0,False,0,47.05,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.546790
4908,STK,OTC,前鼎,27,1000.0,False,0.0,False,0,151.5,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.546790
4909,STK,OTC,新復興,27,1000.0,False,0.0,False,0,37.1,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.546790
4911,STK,OTC,德英,22,1000.0,False,0.0,False,0,27.75,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.548365
4923,STK,OTC,力士,24,1000.0,False,0.0,False,0,53.4,2026-08-20,Shioaji authenticated contract info,2026-08-21 04:31:41.548365
