symbol,exchange,rows,first_date,last_date,duplicate_dates,invalid_ohlcv_rows,max_field_missing_ratio,missing_trading_day_ratio,has_120_days,downloaded
4976,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4977,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4989,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4994,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
4999,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5007,TWSE,2097,2018-01-02,2026-08-20,0,0,0.0,-0.0009546539379474694,True,True
5203,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5215,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5222,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5225,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5234,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5236,TWSE,1204,2021-07-29,2026-07-15,0,0,0.0,0.0,True,True
5243,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5244,TWSE,1108,2022-01-20,2026-08-19,0,0,0.0,0.0,True,True
5258,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5269,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5283,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5284,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5285,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5288,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5292,TWSE,1607,2020-01-06,2026-08-19,0,0,0.0,0.0,True,True
5306,TWSE,1011,2018-01-02,2022-03-07,0,0,0.0,0.0009881422924901129,True,True
5388,TWSE,2100,2018-01-02,2026-08-20,0,0,0.0,-0.0023866348448686736,True,True
5434,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5469,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5471,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5484,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5515,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5519,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5521,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5522,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5525,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5531,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5533,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5534,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5538,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5546,TWSE,1523,2020-05-20,2026-08-20,0,0,0.0,-0.0013149243918475495,True,True
5607,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5608,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5706,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5871,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5876,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5880,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5906,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
5907,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6005,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6024,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6108,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6112,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6115,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6116,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6117,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6120,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6128,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6133,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6136,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6139,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6141,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6142,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6152,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6153,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6155,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6164,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6165,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6166,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6168,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6176,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6177,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6183,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6184,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6189,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6191,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6192,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6196,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6197,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6201,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6202,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6205,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6206,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6209,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6213,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6214,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6215,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6216,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6224,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6225,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6226,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6230,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6235,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6239,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6243,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6257,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6269,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6271,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6272,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6277,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6278,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6281,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6282,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6283,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6285,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6405,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6409,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6412,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6414,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6415,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6416,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6426,TWSE,780,2018-01-02,2021-03-23,0,0,0.0,0.0,True,True
6431,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6438,TWSE,742,2018-01-02,2021-01-18,0,0,0.0,0.0,True,True
6442,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6443,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6446,TWSE,1476,2018-01-02,2024-01-24,0,0,0.0,0.0,True,True
6449,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6451,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6456,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6464,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6472,TWSE,1450,2018-01-02,2023-12-18,0,0,0.0,0.0,True,True
6477,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6491,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6504,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6505,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6515,TWSE,1640,2019-11-19,2026-08-19,0,0,0.0,0.0,True,True
6525,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6526,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6531,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6533,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6534,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6541,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6550,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6552,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6558,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6573,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6579,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6581,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6582,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6585,TWSE,1034,2022-05-20,2026-08-20,0,0,0.0,-0.0009680542110357404,True,True
6589,TWSE,1471,2019-06-28,2025-07-18,0,0,0.0,0.0006793478260869179,True,True
6591,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6592,TWSE,1905,2018-10-15,2026-08-19,0,0,0.0,0.0,True,True
6598,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6605,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6606,TWSE,828,2023-03-24,2026-08-20,0,0,0.0,-0.0012091898428052694,True,True
6614,TWSE,475,2024-09-03,2026-08-19,0,0,0.0,0.0,True,True
6625,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6641,TWSE,1919,2018-09-21,2026-08-19,0,0,0.0,0.0,True,True
6645,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6655,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6657,TWSE,1951,2018-08-08,2026-08-19,0,0,0.0,0.0,True,True
6658,TWSE,1161,2021-11-05,2026-08-19,0,0,0.0,0.0,True,True
6666,TWSE,1880,2018-11-19,2026-08-19,0,0,0.0,0.0,True,True
6668,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6669,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6670,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6671,TWSE,1864,2018-12-11,2026-08-19,0,0,0.0,0.0,True,True
6672,TWSE,2085,2018-01-16,2026-08-19,0,0,0.0,0.0,True,True
6674,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
6689,TWSE,954,2022-09-13,2026-08-20,0,0,0.0,-0.0010493179433368471,True,True
6691,TWSE,1951,2018-08-08,2026-08-19,0,0,0.0,0.0,True,True
6695,TWSE,1851,2018-12-28,2026-08-19,0,0,0.0,0.0,True,True
6698,TWSE,1903,2018-10-17,2026-08-19,0,0,0.0,0.0,True,True
6706,TWSE,1880,2018-11-19,2026-08-19,0,0,0.0,0.0,True,True
6715,TWSE,1882,2018-11-15,2026-08-19,0,0,0.0,0.0,True,True
6719,TWSE,1112,2022-01-14,2026-08-19,0,0,0.0,0.0,True,True
6722,TWSE,794,2023-05-16,2026-08-19,0,0,0.0,0.0,True,True
6742,TWSE,1160,2021-11-08,2026-08-19,0,0,0.0,0.0,True,True
6743,TWSE,1628,2019-12-05,2026-08-19,0,0,0.0,0.0,True,True
6753,TWSE,1358,2021-01-12,2026-08-19,0,0,0.0,0.0,True,True
6754,TWSE,1664,2019-10-16,2026-08-19,0,0,0.0,0.0,True,True
6756,TWSE,1617,2019-12-20,2026-08-19,0,0,0.0,0.0,True,True
6757,TWSE,733,2023-08-15,2026-08-20,0,0,0.0,-0.001366120218579292,True,True
6768,TWSE,1297,2021-04-22,2026-08-19,0,0,0.0,0.0,True,True
6770,TWSE,1381,2020-12-09,2026-08-19,0,0,0.0,0.0,True,True
6771,TWSE,550,2024-05-17,2026-08-20,0,0,0.0,-0.0018214936247722413,True,True
6776,TWSE,1558,2020-03-25,2026-08-19,0,0,0.0,0.0,True,True
6781,TWSE,1317,2021-03-22,2026-08-19,0,0,0.0,0.0,True,True
6782,TWSE,1461,2020-08-14,2026-08-19,0,0,0.0,0.0,True,True
6789,TWSE,1308,2021-04-07,2026-08-19,0,0,0.0,0.0,True,True
6790,TWSE,1412,2020-10-27,2026-08-19,0,0,0.0,0.0,True,True
6792,TWSE,1139,2021-12-08,2026-08-20,0,0,0.0,-0.0008787346221441616,True,True
6794,TWSE,1369,2020-12-25,2026-08-19,0,0,0.0,0.0,True,True
6796,TWSE,1301,2021-04-16,2026-08-19,0,0,0.0,0.0,True,True
6799,TWSE,1389,2020-11-27,2026-08-19,0,0,0.0,0.0,True,True
6805,TWSE,1394,2020-11-20,2026-08-19,0,0,0.0,0.0,True,True
6807,TWSE,1051,2022-04-25,2026-08-19,0,0,0.0,0.0,True,True
6830,TWSE,1231,2021-07-27,2026-08-19,0,0,0.0,0.0,True,True
6831,TWSE,1220,2021-08-11,2026-08-19,0,0,0.0,0.0,True,True
6834,TWSE,1210,2021-08-25,2026-08-19,0,0,0.0,0.0,True,True
6835,TWSE,1225,2021-08-04,2026-08-19,0,0,0.0,0.0,True,True
6838,TWSE,1181,2021-10-07,2026-08-19,0,0,0.0,0.0,True,True
6854,TWSE,969,2022-08-19,2026-08-19,0,0,0.0,0.0,True,True
6861,TWSE,1144,2021-11-30,2026-08-19,0,0,0.0,0.0,True,True
6862,TWSE,443,2024-10-23,2026-08-19,0,0,0.0,0.0,True,True
6863,TWSE,828,2023-03-23,2026-08-19,0,0,0.0,0.0,True,True
6869,TWSE,1109,2022-01-19,2026-08-19,0,0,0.0,0.0,True,True
6873,TWSE,1124,2021-12-28,2026-08-19,0,0,0.0,0.0,True,True
6885,TWSE,1009,2022-06-24,2026-08-19,0,0,0.0,0.0,True,True
6887,TWSE,352,2025-03-13,2026-08-19,0,0,0.0,0.0,True,True
6890,TWSE,532,2024-06-12,2026-08-19,0,0,0.0,0.0,True,True
6901,TWSE,988,2022-07-25,2026-08-19,0,0,0.0,0.0,True,True
6902,TWSE,751,2023-07-18,2026-08-19,0,0,0.0,0.0,True,True
6906,TWSE,887,2022-12-15,2026-08-19,0,0,0.0,0.0,True,True
6908,TWSE,953,2022-09-13,2026-08-19,0,0,0.0,0.0,True,True
6909,TWSE,823,2023-03-30,2026-08-19,0,0,0.0,0.0,True,True
6914,TWSE,872,2023-01-06,2026-08-19,0,0,0.0,0.0,True,True
6916,TWSE,920,2022-10-31,2026-08-19,0,0,0.0,0.0,True,True
6918,TWSE,872,2023-01-06,2026-08-19,0,0,0.0,0.0,True,True
6919,TWSE,451,2024-10-04,2026-08-20,0,0,0.0,0.00879120879120876,True,True
6921,TWSE,157,2025-12-24,2026-08-19,0,0,0.0,-0.0064102564102563875,True,True
6923,TWSE,823,2023-03-30,2026-08-19,0,0,0.0,0.0,True,True
6924,TWSE,412,2024-12-06,2026-08-19,0,0,0.0,0.0,True,True
6928,TWSE,803,2023-05-03,2026-08-19,0,0,0.0,0.0,True,True
6931,TWSE,879,2022-12-27,2026-08-19,0,0,0.0,0.0,True,True
6933,TWSE,674,2023-11-08,2026-08-19,0,0,0.0,0.0,True,True
6934,TWSE,523,2024-06-25,2026-08-19,0,0,0.0,0.0,True,True
6936,TWSE,827,2023-03-24,2026-08-19,0,0,0.0,0.0,True,True
6937,TWSE,823,2023-03-30,2026-08-19,0,0,0.0,0.0,True,True
6944,TWSE,806,2023-04-27,2026-08-19,0,0,0.0,0.0,True,True
6947,TWSE,745,2023-07-26,2026-08-19,0,0,0.0,0.0,True,True
6949,TWSE,596,2024-03-08,2026-08-19,0,0,0.0,0.0,True,True
6951,TWSE,788,2023-05-24,2026-08-19,0,0,0.0,0.0,True,True
6952,TWSE,530,2024-06-13,2026-08-20,0,0,0.0,0.0018832391713747842,True,True
6955,TWSE,745,2023-07-26,2026-08-19,0,0,0.0,0.0,True,True
6957,TWSE,521,2024-06-27,2026-08-19,0,0,0.0,0.0,True,True
6958,TWSE,766,2023-06-27,2026-08-19,0,0,0.0,0.0,True,True
6962,TWSE,420,2024-11-26,2026-08-19,0,0,0.0,0.0,True,True
6965,TWSE,356,2025-03-07,2026-08-19,0,0,0.0,0.0,True,True
6969,TWSE,471,2024-09-09,2026-08-19,0,0,0.0,0.0,True,True
6988,TWSE,443,2024-10-23,2026-08-19,0,0,0.0,0.0,True,True
6994,TWSE,643,2023-12-21,2026-08-19,0,0,0.0,0.0,True,True
7610,TWSE,229,2025-09-09,2026-08-20,0,0,0.0,-0.004385964912280604,True,True
7631,TWSE,639,2023-12-27,2026-08-19,0,0,0.0,0.0,True,True
7689,TWSE,211,2025-10-07,2026-08-19,0,0,0.0,-0.004761904761904745,True,True
7705,TWSE,642,2023-12-22,2026-08-19,0,0,0.0,0.0,True,True
7711,TWSE,181,2025-11-20,2026-08-19,0,0,0.0,-0.005555555555555536,True,True
7721,TWSE,639,2023-12-27,2026-08-19,0,0,0.0,0.0,True,True
7722,TWSE,414,2024-12-05,2026-08-20,0,0,0.0,-0.002421307506053294,True,True
7730,TWSE,589,2024-03-19,2026-08-19,0,0,0.0,0.0,True,True
7732,TWSE,593,2024-03-13,2026-08-19,0,0,0.0,0.0,True,True
7736,TWSE,350,2025-03-18,2026-08-20,0,0,0.0,-0.002865329512893977,True,True
7740,TWSE,447,2024-10-17,2026-08-19,0,0,0.0,0.0,True,True
7749,TWSE,290,2025-06-13,2026-08-19,0,0,0.0,0.0,True,True
7750,TWSE,528,2024-06-18,2026-08-19,0,0,0.0,0.0,True,True
7760,TWSE,432,2024-11-08,2026-08-19,0,0,0.0,0.0,True,True
7765,TWSE,485,2024-08-20,2026-08-19,0,0,0.0,0.0,True,True
7768,TWSE,339,2025-04-01,2026-08-19,0,0,0.0,0.0,True,True
7769,TWSE,437,2024-11-01,2026-08-19,0,0,0.0,0.0,True,True
7780,TWSE,440,2024-10-28,2026-08-19,0,0,0.0,0.0,True,True
7786,TWSE,441,2024-10-25,2026-08-19,0,0,0.0,0.0,True,True
7788,TWSE,438,2024-10-30,2026-08-19,0,0,0.0,0.0,True,True
7791,TWSE,198,2025-10-28,2026-08-19,0,0,0.0,-0.0050761421319796,True,True
7795,TWSE,411,2024-12-09,2026-08-19,0,0,0.0,0.0,True,True
7799,TWSE,225,2025-09-15,2026-08-19,0,0,0.0,-0.0044642857142858094,True,True
7803,TWSE,65,2026-05-20,2026-08-19,0,0,0.0,-0.015625,False,True
7818,TWSE,375,2025-02-07,2026-08-19,0,0,0.0,0.0,True,True
7821,TWSE,340,2025-03-31,2026-08-19,0,0,0.0,0.0,True,True
7822,TWSE,342,2025-03-27,2026-08-19,0,0,0.0,0.0,True,True
7823,TWSE,128,2026-02-05,2026-08-19,0,0,0.0,-0.007874015748031482,True,True
7827,TWSE,58,2026-05-29,2026-08-20,0,0,0.0,-0.01754385964912286,False,True
7835,TWSE,19,2026-07-24,2026-08-19,0,0,0.0,0.0,False,True
7855,TWSE,210,2025-09-26,2026-08-20,0,0,0.0,0.023255813953488413,True,True
8011,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8016,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8021,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8028,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8033,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8039,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8045,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8046,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8070,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8072,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8081,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8101,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8103,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8104,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8105,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8110,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8112,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8114,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8131,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8150,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8162,TWSE,944,2022-09-26,2026-08-19,0,0,0.0,0.0,True,True
8163,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8201,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8210,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8213,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8215,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8222,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8249,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8261,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8271,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8341,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8367,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8374,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8404,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8411,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8422,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8429,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8438,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8442,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8443,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8454,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8462,TWSE,288,2018-01-02,2019-03-14,0,0,0.0,0.0,True,True
8463,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8464,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8466,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8467,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8473,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8476,TWSE,1409,2018-01-02,2023-10-30,0,0,0.0,0.004240282685512353,True,True
8478,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8481,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8482,TWSE,1879,2018-08-15,2026-08-20,0,0,0.0,0.03442959917780064,True,True
8487,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8488,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8499,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8926,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8940,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
8996,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9103,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9105,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9110,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9136,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9802,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9902,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9904,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9905,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9906,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9907,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9908,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9910,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9911,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9912,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9914,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9917,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9918,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9919,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
9921,TWSE,2095,2018-01-02,2026-08-19,0,0,0.0,0.0,True,True
